file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelFactories.java,422,12,6,0,4,4,3137211.6,2614343.0,1.75,1,4,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRexUtil.java,750,101,9,0,2,2,1257631.25,1257631.25,4.5,1,7,2
ql/src/java/org/apache/hadoop/hive/ql/parse/QBSubQuery.java,2,1,1,0,1,8,0.0,5597444.5,1.0,1,0,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java,301,109,10,1,4,5,1644740.111111111,1056866.0,8.5,2,9,1
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestTaskExecutorService.java,123,31,5,0,4,5,3700665.25,1796672.2,5.0,1,4,1
llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapZookeeperRegistryImpl.java,1594,72,20,0,6,6,459292.05263157893,459292.05263157893,3.3333333333333335,1,12,8
ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java,101,46,14,1,9,16,1287580.8461538462,1152128.4,3.7777777777777777,1,6,8
ql/src/java/org/apache/hadoop/hive/ql/metadata/VirtualColumn.java,13,3,2,0,1,1,1999970.0,1999970.0,2.0,2,2,0
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,1805,694,69,1,19,35,613417.1029411765,293353.24324324325,7.315789473684211,1,41,28
ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java,28,12,5,0,4,11,2766480.0,2694764.5,1.5,1,4,1
ql/src/java/org/apache/hadoop/hive/ql/exec/StatsTask.java,83,53,6,0,3,10,2420451.0,2094198.2631578948,3.0,1,5,1
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,1309,283,40,0,18,34,466157.5641025641,432993.24,4.888888888888889,1,29,11
metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,1567,371,33,0,14,27,570790.0625,550206.3118279569,4.5,1,20,13
ql/src/java/org/apache/hadoop/hive/ql/exec/ColumnStatsTask.java,60,40,8,0,4,9,1679606.857142857,3002214.0,3.0,1,5,3
ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,371,68,7,0,3,3,1080429.3333333333,1080429.3333333333,2.3333333333333335,1,3,4
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ColAndCol.java,485,230,2,0,1,5,542871.0,5128357.6,2.0,2,2,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ColOrCol.java,489,235,2,0,1,5,542871.0,5128357.6,2.0,2,2,0
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java,436,78,10,4,5,9,1443322.3333333333,2244202.6086956523,3.6,1,4,6
jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java,308,144,15,0,5,13,1057811.142857143,1665053.5483870967,4.0,1,10,5
service-rpc/src/gen/thrift/gen-cpp/TCLIService_types.cpp,1798,334,9,0,5,5,873921.375,873921.375,1.8,1,6,3
service-rpc/src/gen/thrift/gen-cpp/TCLIService_types.h,676,26,9,0,5,5,873921.375,873921.375,1.8,1,6,3
service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TGetOperationStatusResp.java,723,115,4,0,4,4,2330457.0,2330457.0,1.0,1,3,1
service/src/java/org/apache/hive/service/cli/OperationStatus.java,46,10,4,0,4,4,2330457.0,2330457.0,1.0,1,3,1
service/src/java/org/apache/hive/service/cli/operation/Operation.java,190,87,19,0,6,11,706553.3888888889,1432808.9677419355,4.166666666666667,1,14,5
service/src/java/org/apache/hive/service/cli/thrift/ThriftCLIService.java,224,219,20,0,11,22,811307.3684210526,1258942.9268292682,2.4545454545454546,1,13,7
service/src/java/org/apache/hive/service/cli/thrift/ThriftCLIServiceClient.java,247,89,11,0,5,5,1271796.1,1271796.1,2.2,1,8,3
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,670,232,15,1,9,23,1017249.0,885901.1475409836,3.6666666666666665,1,10,5
ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,158,89,11,0,6,12,1419714.7,1863319.8275862068,3.6666666666666665,1,9,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/miniHS2/StartMiniHS2Cluster.java,89,2,4,0,3,3,3018637.6666666665,3018637.6666666665,1.3333333333333333,1,2,2
itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/ThriftCliServiceMessageSizeTest.java,297,0,3,0,2,2,12382147.0,12382147.0,1.5,1,2,1
common/src/java/org/apache/hive/common/util/HiveStringUtils.java,17,0,1,0,1,5,0.0,8850458.6,2.0,2,0,1
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,205,92,12,0,7,18,1410947.8181818181,1196555.2325581396,3.7142857142857144,1,9,3
ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,114,76,10,0,8,18,1728265.3333333333,1144242.2222222222,2.875,1,6,4
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,50,42,9,1,7,14,1887397.5,1560330.303030303,3.4285714285714284,1,7,2
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,1,2,1,0,1,11,0.0,2695773.6,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/RecordProcessor.java,13,2,1,0,1,10,0.0,3594364.8,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,7,9,3,0,3,16,7549590.0,1560330.303030303,3.3333333333333335,1,2,1
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,8,4,3,0,3,14,389450.0,2450703.272727273,1.3333333333333333,1,2,1
serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleDeserializeRead.java,297,1138,3,0,3,11,1268244.5,2553369.4285714286,1.3333333333333333,1,1,2
service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java,238,149,21,0,10,23,627896.2,935574.9636363636,3.3,1,13,8
metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java,315,5,3,0,3,3,3083046.0,3083046.0,1.0,1,2,1
hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java,98,24,7,1,4,12,980963.1666666666,2236433.6086956523,2.75,1,4,3
hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/StreamingIntegrationTester.java,13,13,3,0,3,7,2232699.0,6910809.5,1.0,1,1,2
hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java,522,53,7,1,6,11,2594952.3333333335,1795666.851851852,2.6666666666666665,1,6,1
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java,249,84,9,0,7,12,1959158.875,1795418.1666666667,2.5714285714285716,1,7,2
ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,666,583,43,0,15,26,370335.38095238095,549617.806122449,4.933333333333334,1,28,15
ql/src/java/org/apache/hadoop/hive/ql/plan/ShowLocksDesc.java,4,4,2,0,2,5,1750173.0,9072853.25,1.0,1,2,0
ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,2207,153,16,0,3,9,1036939.0666666667,1469129.6956521738,5.666666666666667,4,13,3
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java,108,3,6,0,4,12,3134001.0,2571735.35,2.0,1,2,4
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerShowFilters.java,42,42,5,0,4,10,3737915.75,2438917.117647059,1.5,1,2,3
itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestHS2AuthzContext.java,28,24,6,0,5,6,1093369.0,8572451.166666666,1.2,1,2,4
itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java,9,9,6,0,5,9,1093369.0,3181785.3,1.2,1,2,4
itests/util/src/main/java/org/apache/hadoop/hive/ql/security/DummyAuthenticator.java,10,5,3,0,3,3,2343391.0,2343391.0,1.0,1,1,2
itests/util/src/main/java/org/apache/hadoop/hive/ql/security/InjectableDummyAuthenticator.java,10,5,3,0,3,4,2343391.0,14235053.666666666,1.0,1,1,2
itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,115,43,5,0,3,5,1563016.25,7347815.285714285,2.0,2,2,3
ql/src/java/org/apache/hadoop/hive/ql/Driver.java,713,642,46,1,19,33,344404.3333333333,445118.0082644628,4.947368421052632,1,26,20
ql/src/java/org/apache/hadoop/hive/ql/processors/CommandUtil.java,9,8,4,0,4,7,1562260.6666666667,8572451.166666666,1.0,1,2,2
ql/src/java/org/apache/hadoop/hive/ql/security/HadoopDefaultAuthenticator.java,10,5,3,0,3,4,2343391.0,14745041.666666666,1.0,1,1,2
ql/src/java/org/apache/hadoop/hive/ql/security/HiveAuthenticationProvider.java,4,2,3,0,3,3,2343391.0,2343391.0,1.0,1,1,2
ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateConfigUserAuthenticator.java,10,5,3,0,3,3,2343391.0,2343391.0,1.0,1,1,2
ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateUserAuthenticator.java,10,5,3,0,3,3,2343391.0,2343391.0,1.0,1,1,2
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/AuthorizationMetaStoreFilterHook.java,6,5,4,0,4,10,1562260.6666666667,3189353.153846154,1.25,1,2,2
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java,33,19,5,0,3,6,1563016.25,6429338.375,1.6666666666666667,1,2,3
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java,221,120,8,0,5,12,2040020.5714285714,2571735.35,2.0,1,4,4
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java,78,81,8,0,5,12,2040020.5714285714,2551565.210526316,2.0,1,4,4
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java,104,79,10,0,6,12,1586682.6666666667,2073079.55,2.1666666666666665,1,5,5
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java,62,34,5,0,3,8,1563016.25,5143470.7,1.6666666666666667,1,2,3
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java,71,58,8,0,4,11,2195374.285714286,2707089.8421052634,2.25,2,3,5
service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java,21,10,6,0,5,9,937356.4,2892532.090909091,1.4,1,3,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConvertJoinMapJoin.java,164,98,4,0,4,15,3852154.0,1195685.9069767443,4.0,2,3,1
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWork.java,4,4,2,0,2,12,11556462.0,2235412.782608696,4.5,2,2,0
ql/src/java/org/apache/hadoop/hive/llap/LlapOutputFormatService.java,345,123,6,1,3,3,1689957.0,1689957.0,2.0,1,5,1
ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,110,5,16,1,8,19,690484.4666666667,790967.9846153846,4.625,1,11,5
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFVersion.java,40,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/test/org/apache/hadoop/hive/ql/udf/TestUDFVersion.java,34,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ASTBuilder.java,50,8,6,0,4,9,2986676.8,2841947.2666666666,1.75,1,3,3
llap-client/src/java/org/apache/hadoop/hive/llap/security/LlapTokenLocalClient.java,65,6,2,0,1,1,1193308.0,1193308.0,2.0,2,2,0
llap-common/src/java/org/apache/hadoop/hive/llap/security/LlapSigner.java,41,0,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-common/src/java/org/apache/hadoop/hive/llap/security/LlapTokenIdentifier.java,86,29,7,1,2,2,1424594.1666666667,1424594.1666666667,3.5,2,4,3
llap-common/src/java/org/apache/hadoop/hive/llap/security/SigningSecretManager.java,26,0,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/ContainerRunnerImpl.java,296,193,13,1,5,7,1281350.4166666667,916551.1086956522,8.4,2,11,2
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java,477,203,47,1,7,11,334265.32608695654,484613.2298850575,10.857142857142858,1,29,18
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapProtocolServerImpl.java,217,84,10,0,3,3,941062.5555555555,941062.5555555555,3.3333333333333335,2,7,3
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapTokenChecker.java,300,12,4,1,2,2,807764.3333333334,807764.3333333334,2.0,1,3,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryTracker.java,406,190,11,1,5,5,1537620.5,1720223.9,4.2,1,9,2
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java,178,126,17,0,4,7,690479.1875,786405.911111111,10.75,6,13,4
llap-server/src/java/org/apache/hadoop/hive/llap/security/LlapSignerImpl.java,60,0,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorTestHelpers.java,85,55,10,1,3,3,1227518.5555555555,1893379.7692307692,4.666666666666667,3,7,3
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestLlapTokenChecker.java,196,4,3,0,2,2,1211646.5,1211646.5,1.5,1,3,0
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestFirstInFirstOutComparator.java,40,56,6,0,3,3,2209506.8,1841255.6666666667,2.3333333333333335,2,4,2
llap-server/src/test/org/apache/hadoop/hive/llap/security/TestLlapSignerImpl.java,200,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java,221,100,13,0,6,17,1251671.6666666667,1142484.0,4.666666666666667,1,9,4
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFGetSplits.java,99,18,8,0,1,1,764109.2857142857,764109.2857142857,8.0,8,6,2
storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/DecimalColumnVector.java,30,26,5,0,4,5,1833994.75,4491384.833333333,1.5,1,3,2
orc/src/java/org/apache/orc/impl/ReaderImpl.java,759,0,2,0,2,2,941296.0,941296.0,1.0,1,2,0
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,1497,1011,24,0,7,17,792907.0869565217,543744.3838383838,10.857142857142858,1,14,10
ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java,378,787,18,1,7,15,1072756.6470588236,912384.6440677966,7.0,1,9,9
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,850,201,21,1,8,19,911843.15,780154.9855072463,6.75,1,12,9
llap-common/src/test/org/apache/hadoop/hive/llap/tez/TestConverters.java,617,61,6,1,4,4,1138719.4,1138719.4,1.5,1,3,3
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFMask.java,676,4,3,0,2,2,1604361.5,1604361.5,1.5,1,1,2
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFLike.java,3,2,2,0,1,1,497771.0,497771.0,2.0,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java,18,15,4,0,4,12,5148627.333333333,1511912.2647058824,4.5,2,2,2
ql/src/java/org/apache/hadoop/hive/ql/index/HiveIndex.java,5,4,1,0,1,3,0.0,9331256.5,1.0,1,1,0
ql/src/test/org/apache/hadoop/hive/ql/index/TestIndexType.java,34,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/ppd/OpProcFactory.java,91,22,3,0,2,9,7114833.0,2691007.722222222,5.5,5,3,0
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloPredicateHandler.java,6,6,3,0,3,6,7551357.0,8072628.333333333,1.3333333333333333,1,2,1
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java,1,1,1,0,1,3,0.0,9328973.5,1.0,1,1,0
hbase-handler/src/java/org/apache/hadoop/hive/hbase/AbstractHBaseKeyFactory.java,3,3,1,0,1,1,0.0,0.0,1.0,1,1,0
hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java,108,9,1,0,1,11,0.0,2849162.9411764704,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/index/IndexPredicateAnalyzer.java,69,37,3,0,3,6,2708436.0,9687154.0,1.0,1,2,1
ql/src/java/org/apache/hadoop/hive/ql/index/IndexSearchCondition.java,23,10,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStoragePredicateHandler.java,2,2,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,735,41,12,0,7,18,3750499.909090909,1352339.8421052631,2.2857142857142856,1,4,8
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/VectorMapJoinFastLongHashTable.java,1,14,2,0,1,9,1368121.0,2439223.3571428573,3.0,3,2,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedLongCommon.java,1,1,1,0,1,8,0.0,4211299.125,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/plan/VectorMapJoinDesc.java,26,1,1,0,1,4,0.0,11230131.0,1.0,1,1,0
