file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java,701,473,14,1,6,10,2732079.6153846155,1122456.8636363635,9.166666666666666,1,8,6
ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,811,546,13,0,3,21,2564078.75,1814319.347826087,4.666666666666667,3,8,5
llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java,276,436,12,2,6,10,2920221.4545454546,1863130.357142857,5.666666666666667,1,11,1
llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java,442,45,7,0,4,4,2328124.6666666665,2328124.6666666665,1.75,1,6,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedRowBatchCtx.java,70,104,8,1,3,16,4583975.0,2092297.0476190476,4.333333333333333,1,8,0
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java,365,187,10,0,4,10,3091670.777777778,1722406.9411764706,5.75,1,9,1
storage-api/src/java/org/apache/hadoop/hive/common/io/DiskRangeList.java,42,7,4,0,3,5,5323216.333333333,9548181.333333334,1.6666666666666667,1,3,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/EvictingPriorityBlockingQueue.java,82,32,3,0,2,3,6934093.0,8290133.625,3.0,1,3,0
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryFragmentInfo.java,23,1,1,0,1,4,0.0,9400392.42857143,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryInfo.java,68,16,6,0,5,6,5768754.2,4112671.6875,3.2,1,5,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java,491,182,9,1,4,6,4147208.25,1594556.558139535,10.25,1,8,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java,261,192,15,1,6,10,2369833.285714286,1142765.5333333334,8.333333333333334,1,14,1
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/comparator/FirstInFirstOutComparator.java,3,7,2,0,2,3,11811578.0,28895801.5,1.0,1,2,0
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/comparator/ShortestJobFirstComparator.java,14,13,3,0,3,4,6198214.0,19263867.666666668,1.0,1,3,0
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorTestHelpers.java,131,46,13,1,5,6,2764805.5,2222753.9615384615,4.8,1,13,0
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestEvictingPriorityBlockingQueue.java,138,2,2,0,2,2,11486813.0,11486813.0,1.0,1,2,0
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestFirstInFirstOutComparator.java,133,134,7,1,4,5,5529611.0,3401938.4615384615,3.0,1,6,1
llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestShortestJobFirstComparator.java,202,130,5,0,4,4,7059468.0,11558320.6,1.5,1,4,1
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/vector/VectorizedParquetRecordReader.java,528,138,10,3,3,3,1874381.2222222222,1874381.2222222222,3.3333333333333335,1,8,2
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,755,268,142,8,37,55,236426.47517730496,184119.50765864333,10.783783783783784,1,103,39
itests/hive-jmh/src/main/java/org/apache/hive/benchmark/storage/ColumnarStorageBench.java,74,14,4,2,4,8,5286247.666666667,4865899.8,2.5,1,4,0
ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,640,223,45,5,23,39,1041285.0227272727,690057.3916083917,3.6956521739130435,1,33,12
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/MapredParquetOutputFormat.java,36,34,5,2,3,12,2458743.5,4375726.388888889,2.0,1,5,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/ParquetRecordReaderBase.java,244,73,5,2,3,3,3900847.25,3900847.25,1.6666666666666667,1,5,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/convert/ETypeConverter.java,75,40,3,2,3,11,13987182.0,4085902.15,1.6666666666666667,1,2,1
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/read/DataWritableReadSupport.java,170,42,5,2,4,12,4403274.25,3143001.653846154,3.0,1,5,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/read/ParquetRecordReaderWrapper.java,47,165,4,2,4,14,8629428.0,2129098.8857142855,2.75,1,4,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/serde/ParquetTableUtils.java,23,23,2,2,2,2,6727539.0,6727539.0,1.0,1,2,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/timestamp/NanoTimeUtils.java,247,247,5,2,3,8,3900847.25,7174492.7,2.0,2,5,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/vector/VectorizedPrimitiveColumnReader.java,1196,607,5,2,3,3,3430190.0,3430190.0,1.6666666666666667,1,5,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/write/DataWritableWriteSupport.java,14,14,2,2,2,8,6727539.0,8818179.25,1.0,1,2,0
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/write/DataWritableWriter.java,12,11,3,2,3,13,6318060.0,3548498.1428571427,1.3333333333333333,1,3,0
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestDataWritableWriter.java,65,65,2,2,2,11,6727539.0,3922024.263157895,2.0,1,2,0
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestVectorizedColumnReader.java,910,798,7,3,3,3,2600564.8333333335,2600564.8333333335,2.3333333333333335,1,7,0
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/VectorizedColumnReaderTestBase.java,698,4,4,3,3,3,3994359.3333333335,3994359.3333333335,1.3333333333333333,1,4,0
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/convert/TestETypeConverter.java,124,124,2,2,2,2,6727539.0,6727539.0,1.0,1,2,0
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/timestamp/TestNanoTimeUtils.java,246,246,4,2,2,2,2242513.0,2242513.0,2.0,2,4,0
common/src/test/org/apache/hadoop/hive/common/TestLogUtils.java,37,1,2,0,2,2,21699672.0,21699672.0,1.0,1,2,0
itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/GenericUDFRot13.java,50,0,2,0,2,2,22237172.0,22237172.0,1.0,1,2,0
itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/vector/VectorStringRot13.java,64,0,2,0,2,2,22237172.0,22237172.0,1.0,1,2,0
itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/common/TestFileUtils.java,121,0,2,0,2,2,5338908.0,5338908.0,1.0,1,2,0
itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java,31,29,2,0,2,8,24424572.0,4420614.454545454,1.5,1,1,1
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/history/TestHiveHistory.java,3,2,1,0,1,5,0.0,20908616.75,1.0,1,1,0
itests/qtest-spark/src/test/java/org/apache/hadoop/hive/cli/TestMiniSparkOnYarnCliDriver.java,63,0,2,0,2,2,23476377.0,23476377.0,1.0,1,2,0
itests/qtest-spark/src/test/java/org/apache/hadoop/hive/cli/TestSparkCliDriver.java,63,0,2,0,2,2,23476377.0,23476377.0,1.0,1,2,0
itests/qtest-spark/src/test/java/org/apache/hadoop/hive/cli/TestSparkNegativeCliDriver.java,63,0,2,0,2,2,23476377.0,23476377.0,1.0,1,2,0
itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CorePerfCliDriver.java,152,13,4,0,4,4,7825459.0,7825459.0,1.0,1,2,2
ql/src/test/org/apache/hadoop/hive/ql/exec/TestOperatorNames.java,18,0,1,0,1,3,0.0,17365615.5,1.0,1,1,0
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/JavaBinaryObjectInspector.java,10,8,1,0,1,1,0.0,0.0,1.0,1,1,0
serde/src/test/org/apache/hadoop/hive/serde2/TestOpenCSVSerde.java,13,11,1,0,1,2,0.0,81209895.0,1.0,1,1,0
shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,198,84,15,0,7,25,2117925.5714285714,924944.448275862,6.285714285714286,1,10,5
ql/src/java/org/apache/hadoop/hive/ql/parse/UpdateDeleteSemanticAnalyzer.java,1102,286,14,1,5,12,1875448.2307692308,2750214.8333333335,4.6,1,10,4
