Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumDeclMethod,Bogue
File,TestCloudComputeService.java,7.0,0.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,72.0,7.0,47.0,23.0,20.0,18.0,0.0,0.0,0.0,26.0,32.0,18.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,38",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCloudComputeService,1.0,0.0,0
File,TestCloudExecutionContextProvider.java,14.0,0.0,14.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,119.0,10.0,91.0,52.0,43.0,18.0,0.0,0.0,0.0,66.0,74.0,49.0,0.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,20",6.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCloudExecutionContextProvider,1.3333333333333333,0.0,0
File,TestCodahaleMetrics.java,12.0,1.0,11.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,178.0,25.0,133.0,69.0,73.0,20.0,0.0,0.0,0.0,100.0,115.0,65.0,0.0,69.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,15",14.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCodahaleMetrics,1.5714285714285714,2.0,0
File,TestColumn.java,19.0,3.0,15.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,129.0,22.0,84.0,28.0,56.0,23.0,0.0,0.0,0.0,55.0,66.0,26.0,0.0,49.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,27",8.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumn,1.6,0.0,0
File,TestColumnAccess.java,21.0,1.0,19.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,193.0,18.0,151.0,55.0,111.0,24.0,0.0,0.0,0.0,118.0,131.0,51.0,0.0,104.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,16",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnAccess,1.7142857142857142,0.0,0
File,TestColumnEncoding.java,7.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,146.0,25.0,102.0,44.0,49.0,19.0,0.0,0.0,0.0,45.0,61.0,25.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,19",15.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnEncoding,1.0,0.0,0
File,TestColumnMapper.java,27.0,4.0,23.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,203.0,32.0,150.0,76.0,113.0,21.0,0.0,0.0,0.0,98.0,110.0,58.0,0.0,87.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,14",10.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnMapper,1.6666666666666667,0.0,0
File,TestColumnMappingFactory.java,11.0,1.0,9.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,181.0,34.0,125.0,66.0,78.0,22.0,0.0,0.0,0.0,72.0,86.0,45.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,18",13.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnMappingFactory,1.0,0.0,0
File,TestColumnProjectionUtils.java,19.0,1.0,16.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,117.0,14.0,76.0,25.0,48.0,27.0,0.0,0.0,0.0,62.0,67.0,21.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,36",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnProjectionUtils,1.0,0.0,0
File,TestColumnStatistics.java,27.0,2.0,23.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,10.0,9.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,349.0,36.0,276.0,112.0,196.0,37.0,0.0,0.0,0.0,229.0,252.0,108.0,0.0,186.0,0.0,9.0,0.0,1.0,0.0,0.0,"0,13",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestColumnStatistics,2.0,1.0,1
