Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumDeclMethod,Bogue
File,GenericUDFIsNull.java,12.0,0.0,12.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,82.0,7.0,54.0,25.0,25.0,21.0,0.0,0.0,0.0,26.0,33.0,17.0,0.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,39",6.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFIsNull,2.0,0.0,0
File,GenericUDFLTrim.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,6.0,19.0,14.0,2.0,21.0,0.0,0.0,0.0,7.0,10.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,11",2.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLTrim,1.0,0.0,0
File,GenericUDFLag.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,6.0,27.0,20.0,3.0,17.0,0.0,0.0,0.0,7.0,11.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,63",3.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLag,1.0,0.0,0
File,GenericUDFLastDay.java,8.0,1.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,97.0,13.0,60.0,38.0,23.0,24.0,0.0,0.0,0.0,37.0,44.0,29.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,40",6.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLastDay,1.2,0.0,0
File,GenericUDFLead.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53.0,8.0,28.0,21.0,3.0,17.0,0.0,0.0,0.0,7.0,11.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,61",3.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLead,1.0,0.0,0
File,GenericUDFLeadLag.java,7.0,0.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,18.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,172.0,29.0,124.0,53.0,57.0,19.0,0.0,0.0,0.0,64.0,88.0,50.0,0.0,44.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,15",22.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLeadLag,1.2222222222222223,0.0,0
File,GenericUDFLeast.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,5.0,16.0,11.0,2.0,20.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,25",2.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLeast,1.0,0.0,0
File,GenericUDFLevenshtein.java,9.0,2.0,8.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,97.0,13.0,56.0,36.0,21.0,28.0,0.0,0.0,0.0,32.0,38.0,24.0,0.0,18.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,50",5.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLevenshtein,1.25,0.0,0
File,GenericUDFLocate.java,19.0,1.0,18.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,114.0,11.0,74.0,32.0,37.0,29.0,0.0,0.0,0.0,37.0,50.0,25.0,0.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,39",12.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLocate,4.0,0.0,0
File,GenericUDFLower.java,19.0,1.0,17.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,111.0,9.0,79.0,36.0,38.0,23.0,0.0,0.0,0.0,46.0,55.0,28.0,0.0,28.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,29",9.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLower,3.0,0.0,0
File,GenericUDFLpad.java,9.0,1.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,6.0,27.0,17.0,7.0,22.0,0.0,0.0,0.0,11.0,15.0,8.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,81",3.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFLpad,1.5,0.0,0
File,GenericUDFMacro.java,6.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,161.0,18.0,121.0,49.0,53.0,22.0,0.0,0.0,0.0,65.0,90.0,45.0,0.0,48.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,18",24.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMacro,1.5,0.0,0
File,GenericUDFMap.java,23.0,2.0,20.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,145.0,17.0,102.0,36.0,55.0,26.0,0.0,0.0,0.0,51.0,68.0,31.0,0.0,43.0,0.0,9.0,0.0,3.0,0.0,0.0,"0,25",17.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMap,4.25,0.0,0
File,GenericUDFMapKeys.java,10.0,0.0,10.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,77.0,8.0,48.0,27.0,19.0,21.0,0.0,0.0,0.0,26.0,33.0,21.0,0.0,16.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,44",6.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMapKeys,2.0,0.0,0
File,GenericUDFMapValues.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,73.0,8.0,44.0,25.0,17.0,21.0,0.0,0.0,0.0,24.0,30.0,19.0,0.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,48",5.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMapValues,1.6666666666666667,0.0,0
File,GenericUDFMask.java,21.0,4.0,17.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,12.0,0.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,338.0,68.0,253.0,97.0,154.0,17.0,0.0,0.0,0.0,120.0,177.0,74.0,0.0,117.0,0.0,12.0,0.0,4.0,0.0,0.0,"0,07",62.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMask,1.0,0.0,0
File,GenericUDFMaskFirstN.java,22.0,4.0,17.0,2.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,229.0,46.0,158.0,58.0,91.0,34.0,0.0,0.0,0.0,87.0,120.0,47.0,0.0,75.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,22",36.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMaskFirstN,1.0,0.0,0
File,GenericUDFMaskHash.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,77.0,13.0,47.0,30.0,8.0,17.0,0.0,0.0,0.0,13.0,23.0,16.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,36",8.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMaskHash,1.0,0.0,0
File,GenericUDFMaskLastN.java,17.0,3.0,14.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,193.0,38.0,138.0,50.0,75.0,26.0,0.0,0.0,0.0,67.0,96.0,35.0,0.0,63.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,19",28.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMaskLastN,1.0,0.0,0
File,GenericUDFMaskShowFirstN.java,24.0,5.0,19.0,2.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,248.0,51.0,172.0,57.0,100.0,34.0,0.0,0.0,0.0,91.0,129.0,46.0,0.0,84.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,20",36.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMaskShowFirstN,1.0,0.0,0
File,GenericUDFMaskShowLastN.java,18.0,3.0,15.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,198.0,40.0,141.0,50.0,77.0,26.0,0.0,0.0,0.0,68.0,98.0,35.0,0.0,65.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,18",28.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMaskShowLastN,1.0,0.0,0
File,GenericUDFMonthsBetween.java,18.0,2.0,14.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,167.0,21.0,116.0,65.0,57.0,30.0,0.0,0.0,0.0,69.0,83.0,48.0,0.0,47.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,26",13.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFMonthsBetween,2.6,0.0,0
File,GenericUDFNamedStruct.java,13.0,1.0,12.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,79.0,9.0,53.0,30.0,20.0,17.0,0.0,0.0,0.0,30.0,38.0,23.0,0.0,18.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,32",7.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFNamedStruct,2.333333333333333,0.0,0
File,GenericUDFNextDay.java,9.0,1.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,13.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,204.0,28.0,153.0,66.0,69.0,23.0,0.0,0.0,0.0,83.0,110.0,53.0,0.0,64.0,0.0,9.0,0.0,1.0,0.0,0.0,"0,15",26.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFNextDay,3.1666666666666665,7.0,0
File,GenericUDFNvl.java,12.0,0.0,12.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,6.0,52.0,23.0,25.0,17.0,0.0,0.0,0.0,24.0,31.0,15.0,0.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,33",6.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFNvl,2.0,0.0,0
File,GenericUDFOPAnd.java,14.0,1.0,14.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,105.0,8.0,77.0,35.0,35.0,20.0,0.0,0.0,0.0,43.0,57.0,29.0,0.0,32.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,26",12.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPAnd,3.0,0.0,0
File,GenericUDFOPDTIMinus.java,19.0,1.0,17.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,258.0,20.0,209.0,92.0,128.0,29.0,0.0,0.0,0.0,114.0,136.0,66.0,0.0,89.0,0.0,10.0,0.0,2.0,0.0,0.0,"0,14",26.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPDTIMinus,3.7142857142857135,2.0,0
File,GenericUDFOPDTIPlus.java,19.0,1.0,18.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,9.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,253.0,20.0,208.0,85.0,131.0,25.0,0.0,0.0,0.0,116.0,140.0,62.0,0.0,95.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,12",27.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPDTIPlus,3.8571428571428568,2.0,0
File,GenericUDFOPDivide.java,8.0,0.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,125.0,15.0,80.0,44.0,26.0,30.0,0.0,0.0,0.0,36.0,50.0,29.0,0.0,23.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,38",13.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPDivide,1.625,0.0,0
File,GenericUDFOPEqual.java,20.0,0.0,20.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157.0,15.0,122.0,70.0,45.0,20.0,0.0,0.0,0.0,37.0,46.0,16.0,0.0,32.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,16",14.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPEqual,4.666666666666667,0.0,0
File,GenericUDFOPEqualNS.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,5.0,26.0,13.0,10.0,17.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,65",4.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPEqualNS,2.0,0.0,0
File,GenericUDFOPEqualOrGreaterThan.java,18.0,0.0,17.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,169.0,16.0,133.0,77.0,50.0,20.0,0.0,0.0,0.0,47.0,57.0,22.0,0.0,39.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,15",15.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPEqualOrGreaterThan,3.75,0.0,0
File,GenericUDFOPEqualOrLessThan.java,18.0,0.0,17.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,169.0,16.0,133.0,77.0,50.0,20.0,0.0,0.0,0.0,47.0,57.0,22.0,0.0,39.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,15",15.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPEqualOrLessThan,3.75,0.0,0
File,GenericUDFOPGreaterThan.java,18.0,0.0,17.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,169.0,16.0,133.0,77.0,50.0,20.0,0.0,0.0,0.0,47.0,57.0,22.0,0.0,39.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,15",15.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPGreaterThan,3.75,0.0,0
File,GenericUDFOPLessThan.java,18.0,0.0,17.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,168.0,15.0,133.0,77.0,50.0,20.0,0.0,0.0,0.0,47.0,57.0,22.0,0.0,39.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,15",15.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPLessThan,3.75,0.0,0
File,GenericUDFOPMinus.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,83.0,7.0,59.0,51.0,4.0,17.0,0.0,0.0,0.0,9.0,13.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,29",3.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPMinus,1.0,0.0,1
File,GenericUDFOPMod.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,131.0,15.0,95.0,44.0,36.0,21.0,0.0,0.0,0.0,42.0,60.0,27.0,0.0,36.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,22",17.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPMod,1.8888888888888888,0.0,1
File,GenericUDFOPMultiply.java,6.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,110.0,15.0,74.0,44.0,22.0,21.0,0.0,0.0,0.0,35.0,46.0,27.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,28",10.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPMultiply,1.1111111111111112,0.0,1
File,GenericUDFOPNegative.java,30.0,2.0,28.0,1.0,7.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,105.0,9.0,78.0,30.0,44.0,18.0,0.0,0.0,0.0,48.0,55.0,25.0,0.0,33.0,0.0,13.0,0.0,1.0,0.0,0.0,"0,23",14.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPNegative,7.0,0.0,1
File,GenericUDFOPNot.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,71.0,7.0,43.0,26.0,13.0,21.0,0.0,0.0,0.0,23.0,29.0,19.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,49",5.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPNot,1.6666666666666667,0.0,0
File,GenericUDFOPNotEqual.java,20.0,0.0,20.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,157.0,15.0,122.0,70.0,45.0,20.0,0.0,0.0,0.0,37.0,46.0,16.0,0.0,32.0,0.0,12.0,0.0,2.0,0.0,0.0,"0,16",14.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPNotEqual,4.666666666666667,0.0,0
File,GenericUDFOPNotEqualNS.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,5.0,22.0,9.0,10.0,18.0,0.0,0.0,0.0,10.0,15.0,7.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,82",4.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPNotEqualNS,2.0,0.0,0
File,GenericUDFOPNotNull.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,68.0,7.0,40.0,25.0,10.0,21.0,0.0,0.0,0.0,19.0,25.0,17.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,53",5.0,rel/release-2.2.0,1cd9df74f6b388e5e27268069ab4f850c8e019b8,GenericUDFOPNotNull,1.25,0.0,0
