file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java,26,5,5,0,3,3,656698.75,656698.75,1.6666666666666667,1,4,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java,11,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/parse/QB.java,4,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,172,75,16,1,7,7,328852.73333333334,328852.73333333334,2.2857142857142856,1,14,2
itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,10,6,2,1,2,2,1263267.0,1263267.0,1.0,1,1,1
ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java,42,22,3,1,3,3,1085092.5,1085092.5,1.0,1,3,0
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorizedORCReader.java,21,15,3,1,3,3,1085092.5,1085092.5,1.0,1,3,0
storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,2,2,2,1,1,1,1803403.0,1803403.0,2.0,2,1,1
storage-api/src/test/org/apache/hadoop/hive/ql/exec/vector/TestStructColumnVector.java,12,11,2,1,1,1,1803403.0,1803403.0,2.0,2,1,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/tools/HiveSchemaHelper.java,13,6,4,0,2,2,1596928.6666666667,1596928.6666666667,2.0,1,3,1
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,68,45,28,1,10,10,158116.07407407407,158116.07407407407,2.8,1,22,6
llap-client/src/java/org/apache/hadoop/hive/llap/registry/LlapServiceInstance.java,1,1,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapOptionsProcessor.java,23,27,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java,6,5,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapSliderUtils.java,66,145,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapStatusServiceDriver.java,79,274,1,0,1,1,0.0,0.0,1.0,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryInfo.java,1,1,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterProjectTransposeRule.java,7,1,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/FixedBucketPruningOptimizer.java,18,2,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java,2,3,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedRowBatchCtx.java,14,31,3,0,3,3,412276.5,412276.5,1.0,1,3,0
ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java,124,97,6,1,3,3,556736.0,556736.0,2.0,1,6,0
ql/src/java/org/apache/hadoop/hive/ql/metadata/Partition.java,12,1,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/SamplePruner.java,4,3,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/MaterializedViewTask.java,0,2,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,214,96,6,1,4,4,485371.8,485371.8,1.5,1,4,2
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,69,77,3,0,2,2,1719293.0,1719293.0,1.5,1,3,0
standalone-metastore/src/gen/thrift/gen-cpp/ThriftHiveMetastore.cpp,2756,2364,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-cpp/ThriftHiveMetastore.h,185,37,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-cpp/ThriftHiveMetastore_server.skeleton.cpp,7,2,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-cpp/hive_metastore_types.cpp,3831,3773,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-cpp/hive_metastore_types.h,74,35,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/CreationMetadata.java,107,4,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/FindSchemasByColsResp.java,18,18,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Materialization.java,23,386,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/SchemaVersion.java,18,18,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,2919,1819,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMFullResourcePlan.java,72,72,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMGetAllResourcePlanResponse.java,18,18,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMGetTriggersForResourePlanResponse.java,18,18,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMValidateResourcePlanResponse.java,32,32,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,214,86,8,0,7,7,346694.14285714284,346694.14285714284,1.1428571428571428,1,8,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,18,8,5,0,4,4,604539.25,604539.25,1.25,1,5,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,18,2,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MaterializationsCacheCleanerTask.java,0,63,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MaterializationsInvalidationCache.java,9,543,2,0,1,1,945726.0,945726.0,2.0,2,2,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MaterializationsRebuildLockCleanerTask.java,25,5,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,376,146,4,0,4,4,806052.3333333334,806052.3333333334,1.0,1,4,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/model/MCreationMetadata.java,13,3,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,12,3,2,0,2,2,1006774.0,1006774.0,1.0,1,1,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,518,174,6,0,3,3,484606.6,484606.6,2.0,2,5,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnStore.java,37,12,3,0,2,2,1211516.5,1211516.5,1.5,1,3,0
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,10,7,3,0,3,3,1209078.5,1209078.5,1.0,1,3,0
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreMaterializationsCacheCleaner.java,0,328,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java,4,3,3,0,3,3,863090.0,863090.0,1.0,1,3,0
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,377,187,4,0,1,1,471577.3333333333,471577.3333333333,4.0,4,4,0
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,90,49,4,0,1,1,471577.3333333333,471577.3333333333,4.0,4,4,0
ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,5,2,2,0,2,2,462023.0,462023.0,1.0,1,1,1
ql/src/java/org/apache/hadoop/hive/ql/hooks/HiveProtoLoggingHook.java,30,8,2,1,1,1,363466.0,363466.0,2.0,2,2,0
ql/src/test/org/apache/hadoop/hive/ql/hooks/TestHiveProtoLoggingHook.java,24,7,2,1,1,1,363466.0,363466.0,2.0,2,2,0
ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,2,2,2,0,2,2,2834025.0,2834025.0,1.0,1,1,1
ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java,54,30,2,0,2,2,3536984.0,3536984.0,1.0,1,2,0
ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,92,37,4,0,3,3,855600.0,855600.0,1.3333333333333333,1,4,0
ql/src/java/org/apache/hadoop/hive/ql/parse/MaskAndFilterInfo.java,3,1,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,1,1,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,56,29,5,1,3,3,717939.25,717939.25,1.6666666666666667,1,5,0
