file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarColumn.java,3,62,3,1,2,4,8486203.0,11872742.0,2.5,1,3,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarColumnBase.java,84,212,13,1,4,6,4160500.6666666665,3392212.0,5.0,1,11,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarScalar.java,3,62,3,1,2,4,8486203.0,11872742.0,2.5,1,3,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprTimestampScalarScalarBase.java,83,197,13,1,4,6,4160500.6666666665,3392212.0,5.0,1,11,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,3264,1611,66,5,16,19,953918.5076923077,550159.2642857142,8.625,1,57,9
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprLongColumnLongColumn.java,65,116,15,0,5,5,3566088.5714285714,3561784.2,4.2,1,12,3
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFIf.java,9,9,2,1,2,2,9884863.0,35617842.0,1.5,1,2,0
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java,100,35,8,1,5,7,8839516.42857143,4190334.3529411764,3.2,1,8,0
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/VectorRandomBatchSource.java,311,0,1,0,1,1,0.0,0.0,1.0,1,1,0
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/VectorRandomRowSource.java,2091,603,9,1,5,5,6824883.375,4199928.230769231,2.8,1,7,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorIfStatement.java,444,0,1,0,1,1,0.0,0.0,1.0,1,1,0
storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedRowBatch.java,263,73,11,1,5,5,4096652.5,4753812.066666666,3.2,1,10,1
storage-api/src/test/org/apache/hadoop/hive/ql/exec/vector/TestStructColumnVector.java,119,8,10,1,6,6,4927507.777777778,3695630.8333333335,2.1666666666666665,1,8,2
